epoch,corpus_bleu,sentence_bleu,sacrebleu_score,recall,precision,f1
0,13.263215628941483,15.196932359092527,18.86404045228156,0.824318255974855,0.8344664097110153,0.8290028935109144
1,13.91257329703416,15.883472981619565,19.571676092523596,0.8268847103282447,0.8372605234394461,0.8316707176603241
2,14.053168467918622,16.086633732597313,19.826705516915315,0.8296091545235503,0.8395041516729883,0.8341650617071045
3,14.280817324460479,16.318674099337084,20.073261832493884,0.8291886652901377,0.8398625150427118,0.8341307749043216
4,14.571241397611967,16.616760276995347,20.437184775951714,0.8302347096569571,0.8408988936519846,0.8351678236539944
5,14.777642717564651,16.908240916675872,20.685967061800103,0.8310535400262326,0.8411607325692356,0.8357208613907937
6,14.768479876496665,16.909512618417573,20.704680999463328,0.8309970956383805,0.8414024690012911,0.8358079903410786
7,14.881463409871278,16.922896838753893,20.723543237450762,0.8316175815585134,0.8420625443344231,0.8364521978777169
8,14.842478944388699,16.926797980035616,20.728027307797678,0.8321582895892483,0.8422528398342621,0.8368227374660862
